users_id,country,gender,cust_group,join_date,group_device,date,activity_device,spent
1029391,USA,F,A,01/02/2023,A,,,
1029392,BRA,F,B,26/01/2023,A,,,
1029393,USA,F,B,27/01/2023,A,,,
1029394,USA,,B,04/02/2023,I,,,
1029395,BRA,M,A,25/01/2023,A,,,
1029396,USA,,B,27/01/2023,A,,,
1029397,CAN,F,A,25/01/2023,A,,,
1029398,BRA,M,A,26/01/2023,I,,,
1029399,USA,M,B,03/02/2023,I,,,
1029400,USA,,B,26/01/2023,I,,,
1029401,MEX,M,B,06/02/2023,A,,,
1029402,ESP,F,A,27/01/2023,I,,,
1029403,FRA,F,B,26/01/2023,A,,,
1029404,DEU,M,A,25/01/2023,I,,,
1029405,USA,,A,01/02/2023,A,,,
1029406,USA,M,B,25/01/2023,A,25/01/2023,A,36.72
1029407,MEX,M,A,01/02/2023,A,01/02/2023,A,58.76
1029408,USA,F,B,25/01/2023,I,,,
1029409,USA,M,B,28/01/2023,A,,,
1029410,MEX,F,B,26/01/2023,A,,,
1029411,USA,F,B,26/01/2023,I,,,
1029412,USA,,B,28/01/2023,I,,,
1029413,USA,M,A,27/01/2023,,,,
1029414,BRA,M,A,01/02/2023,A,,,
1029415,BRA,M,A,25/01/2023,I,,,
1029416,MEX,M,B,28/01/2023,A,,,
1029417,USA,,B,26/01/2023,A,,,
1029418,FRA,F,A,26/01/2023,A,,,
1029419,USA,,A,25/01/2023,A,,,
1029420,BRA,F,B,27/01/2023,A,,,
1029421,TUR,,A,25/01/2023,A,,,
1029422,GBR,F,B,26/01/2023,A,,,
1029423,USA,,A,04/02/2023,A,,,
1029424,USA,F,B,01/02/2023,I,,,
1029425,GBR,M,A,29/01/2023,I,,,
1029426,USA,F,B,30/01/2023,A,,,
1029427,FRA,M,B,01/02/2023,I,,,
1029428,USA,F,B,02/02/2023,A,,,
1029429,DEU,M,B,31/01/2023,A,,,
1029430,USA,F,A,04/02/2023,A,,,
1029432,USA,,B,25/01/2023,A,,,
1029433,DEU,F,B,27/01/2023,A,,,
1029434,TUR,F,B,25/01/2023,A,,,
1029435,ESP,,B,31/01/2023,I,,,
1029436,AUS,,B,25/01/2023,A,,,
1029437,MEX,F,B,26/01/2023,A,,,
1029438,USA,F,A,28/01/2023,A,,,
1029439,MEX,F,B,31/01/2023,A,,,
1029440,FRA,F,A,25/01/2023,A,,,
1029441,BRA,F,A,04/02/2023,A,,,
1029442,FRA,,A,26/01/2023,A,,,
1029443,GBR,F,B,27/01/2023,I,27/01/2023,I,32.49
1029444,MEX,F,B,26/01/2023,I,26/01/2023,I,35.18
1029445,BRA,M,B,26/01/2023,A,,,
1029446,TUR,M,A,02/02/2023,I,,,
1029447,USA,M,B,31/01/2023,A,,,
1029448,MEX,M,A,28/01/2023,I,,,
1029449,TUR,M,A,27/01/2023,A,,,
1029450,BRA,,A,27/01/2023,I,,,
1029451,USA,F,B,25/01/2023,A,,,
1029452,AUS,,B,28/01/2023,A,,,
1029453,FRA,O,A,26/01/2023,A,,,
1029454,AUS,F,B,05/02/2023,A,,,
1029455,DEU,F,B,25/01/2023,I,,,
1029456,BRA,,B,25/01/2023,A,,,
1029457,ESP,M,A,26/01/2023,A,,,
1029458,MEX,,B,26/01/2023,A,,,
1029459,ESP,F,A,25/01/2023,A,,,
1029460,AUS,M,A,25/01/2023,A,,,
1029461,DEU,M,B,25/01/2023,A,,,
1029462,MEX,O,A,26/01/2023,I,,,
1029463,BRA,F,A,25/01/2023,A,,,
1029464,MEX,M,B,26/01/2023,A,,,
1029465,TUR,M,A,26/01/2023,I,,,
1029466,BRA,M,A,31/01/2023,A,,,
1029467,BRA,O,A,26/01/2023,A,,,
1029468,BRA,F,B,25/01/2023,I,,,
1029469,USA,M,A,31/01/2023,A,,,
1029470,GBR,M,B,26/01/2023,A,,,
1029472,BRA,M,A,05/02/2023,I,05/02/2023,I,58.62
1029473,DEU,F,B,27/01/2023,A,,,
1029474,BRA,F,B,25/01/2023,I,,,
1029475,BRA,F,B,01/02/2023,I,,,
1029476,DEU,F,B,27/01/2023,I,,,
1029477,MEX,,B,25/01/2023,A,,,
1029478,ESP,M,B,25/01/2023,A,,,
1029479,BRA,F,B,27/01/2023,I,,,
1029480,CAN,M,A,25/01/2023,A,,,
1029481,FRA,F,B,27/01/2023,A,,,
1029482,USA,F,B,26/01/2023,A,,,
1029483,BRA,F,A,26/01/2023,A,,,
1029484,BRA,M,A,25/01/2023,A,,,
1029486,MEX,M,B,26/01/2023,A,,,
1029488,MEX,,B,29/01/2023,I,,,
1029489,MEX,M,A,29/01/2023,A,,,
1029490,GBR,,B,26/01/2023,I,,,
1029491,ESP,M,A,26/01/2023,I,,,
1029492,USA,M,B,28/01/2023,I,,,
1029493,USA,F,A,29/01/2023,I,,,
1029494,USA,F,B,27/01/2023,I,,,
1029495,BRA,M,B,27/01/2023,I,,,
1029496,USA,F,A,05/02/2023,I,,,
1029497,MEX,F,B,27/01/2023,I,,,
1029498,GBR,M,B,27/01/2023,I,,,
1029499,USA,,A,26/01/2023,A,,,
1029500,USA,F,A,25/01/2023,A,,,
1029501,USA,F,A,29/01/2023,I,31/01/2023,I,51.94
1029502,ESP,F,B,31/01/2023,A,,,
1029503,BRA,M,A,27/01/2023,A,,,
1029504,USA,M,B,27/01/2023,I,,,
1029505,MEX,M,A,25/01/2023,A,,,
1029506,DEU,M,B,25/01/2023,I,,,
1029507,BRA,,A,06/02/2023,A,,,
1029508,DEU,M,B,27/01/2023,A,,,
1029509,AUS,F,A,25/01/2023,A,,,
1029510,TUR,F,B,26/01/2023,I,,,
1029511,USA,,B,27/01/2023,I,,,
1029512,DEU,M,B,30/01/2023,A,,,
1029513,TUR,,A,29/01/2023,I,,,
1029514,TUR,M,A,25/01/2023,I,,,
1029515,DEU,F,B,25/01/2023,A,,,
1029516,FRA,,A,25/01/2023,A,,,
1029517,AUS,M,B,27/01/2023,I,,,
1029518,USA,F,A,02/02/2023,A,,,
1029519,BRA,F,B,29/01/2023,A,,,
1029520,USA,M,B,31/01/2023,A,,,
1029521,DEU,,B,27/01/2023,A,,,
1029522,USA,F,A,30/01/2023,A,,,
1029523,USA,F,B,26/01/2023,I,,,
1029524,USA,,A,25/01/2023,A,,,
1029525,BRA,F,B,05/02/2023,A,,,
1029526,DEU,,A,31/01/2023,I,,,
1029527,MEX,F,A,04/02/2023,I,,,
1029528,BRA,F,A,25/01/2023,I,,,
1029529,USA,,A,25/01/2023,I,,,
1029530,ESP,O,A,25/01/2023,A,,,
1029531,BRA,F,B,25/01/2023,I,,,
1029532,FRA,F,B,27/01/2023,A,,,
1029533,USA,,B,27/01/2023,A,,,
1029534,USA,M,B,29/01/2023,I,,,
1029535,USA,F,A,03/02/2023,A,,,
1029536,CAN,M,A,26/01/2023,I,,,
1029537,BRA,M,B,06/02/2023,A,,,
1029538,USA,,A,25/01/2023,A,,,
1029539,USA,F,A,01/02/2023,A,,,
1029540,USA,F,B,26/01/2023,A,,,
1029541,USA,F,A,30/01/2023,I,,,
1029542,DEU,F,B,27/01/2023,I,,,
1029543,USA,F,B,30/01/2023,I,,,
1029544,GBR,O,A,01/02/2023,I,,,
1029545,BRA,M,B,26/01/2023,A,,,
1029546,USA,F,A,26/01/2023,I,,,
1029547,BRA,M,A,27/01/2023,A,,,
1029548,BRA,O,A,25/01/2023,A,,,
1029549,MEX,F,B,26/01/2023,I,,,
1029550,USA,M,A,25/01/2023,A,,,
1029551,BRA,M,A,28/01/2023,A,,,
1029552,DEU,M,A,25/01/2023,A,,,
1029553,AUS,F,B,25/01/2023,A,,,
1029554,MEX,M,B,25/01/2023,I,,,
1029555,BRA,F,B,05/02/2023,I,,,
1029556,GBR,F,A,27/01/2023,A,,,
1029557,USA,M,A,27/01/2023,I,,,
1029558,USA,F,B,02/02/2023,I,,,
1029559,CAN,M,B,27/01/2023,A,,,
1029560,DEU,F,B,26/01/2023,I,,,
1029561,DEU,M,B,28/01/2023,I,,,
1029562,TUR,M,A,06/02/2023,A,,,
1029563,USA,M,A,25/01/2023,A,,,
1029564,USA,O,A,25/01/2023,A,,,
1029565,BRA,M,A,26/01/2023,A,,,
1029566,FRA,M,B,25/01/2023,A,,,
1029567,USA,M,A,30/01/2023,A,,,
1029568,DEU,M,A,31/01/2023,A,,,
1029569,FRA,M,A,30/01/2023,A,,,
1029570,GBR,F,B,29/01/2023,A,,,
1029571,USA,F,A,04/02/2023,I,,,
1029572,USA,M,B,28/01/2023,I,,,
1029573,USA,F,B,04/02/2023,I,,,
1029574,TUR,,B,29/01/2023,I,,,
1029575,ESP,,B,26/01/2023,I,,,
1029576,USA,,A,29/01/2023,A,,,
1029577,BRA,F,A,26/01/2023,A,,,
1029578,USA,F,B,04/02/2023,I,,,
1029579,USA,M,B,30/01/2023,A,,,
1029580,CAN,F,B,25/01/2023,A,,,
1029581,BRA,M,A,25/01/2023,A,,,
1029582,USA,M,B,06/02/2023,I,,,
1029583,FRA,F,A,28/01/2023,A,28/01/2023,A,77.62
1029584,USA,M,A,25/01/2023,A,,,
1029585,BRA,M,A,29/01/2023,A,,,
1029586,FRA,F,B,05/02/2023,I,05/02/2023,I,46.15
1029587,ESP,O,B,01/02/2023,I,,,
1029588,TUR,F,B,26/01/2023,A,,,
1029589,BRA,M,B,04/02/2023,I,,,
1029590,USA,F,A,28/01/2023,I,,,
1029591,BRA,M,B,03/02/2023,A,,,
1029592,USA,M,A,05/02/2023,I,,,
1029593,USA,M,B,25/01/2023,I,,,
1029594,USA,F,B,25/01/2023,I,,,
1029595,AUS,,A,27/01/2023,A,,,
1029596,USA,M,A,04/02/2023,A,,,
1029597,BRA,F,B,25/01/2023,A,,,
1029598,CAN,M,A,05/02/2023,I,,,
1029599,ESP,M,A,28/01/2023,A,,,
1029600,BRA,M,A,25/01/2023,I,,,
1029601,USA,O,B,30/01/2023,A,,,
1029602,CAN,F,A,01/02/2023,I,,,
1029603,GBR,M,B,25/01/2023,A,,,
1029604,MEX,M,A,31/01/2023,A,,,
1029605,FRA,M,A,27/01/2023,A,,,
1029606,ESP,M,B,04/02/2023,I,,,
1029607,GBR,M,A,30/01/2023,A,,,
1029608,MEX,F,B,04/02/2023,I,,,
1029609,ESP,,A,26/01/2023,I,,,
1029610,ESP,M,A,25/01/2023,I,,,
1029612,BRA,,A,29/01/2023,A,,,
1029613,FRA,F,A,25/01/2023,I,,,
1029614,BRA,M,B,28/01/2023,A,,,
1029615,GBR,F,B,25/01/2023,I,,,
1029616,DEU,M,B,27/01/2023,A,,,
1029617,USA,,B,25/01/2023,A,,,
1029618,MEX,M,B,29/01/2023,I,,,
1029619,,M,A,26/01/2023,A,,,
1029620,BRA,F,B,28/01/2023,A,,,
1029621,FRA,,A,04/02/2023,I,,,
1029622,ESP,,B,04/02/2023,A,,,
1029623,USA,M,A,05/02/2023,A,,,
1029624,DEU,,A,25/01/2023,A,,,
1029625,USA,,B,29/01/2023,A,,,
1029626,USA,F,A,25/01/2023,A,,,
1029627,TUR,M,B,04/02/2023,A,,,
1029628,USA,M,B,02/02/2023,I,,,
1029629,FRA,F,B,29/01/2023,A,,,
1029630,AUS,F,A,26/01/2023,A,27/01/2023,A,52.56
1029631,BRA,F,A,30/01/2023,A,,,
1029632,BRA,M,B,27/01/2023,I,,,
1029633,ESP,M,A,25/01/2023,I,,,
1029634,ESP,F,B,03/02/2023,I,,,
1029635,TUR,F,A,27/01/2023,A,,,
1029636,USA,F,A,25/01/2023,A,,,
1029637,MEX,M,B,29/01/2023,I,,,
1029639,USA,F,A,28/01/2023,A,28/01/2023,A,29.35
1029640,BRA,,B,04/02/2023,A,,,
1029641,ESP,F,B,25/01/2023,I,,,
1029642,MEX,,B,28/01/2023,I,,,
1029643,FRA,F,B,26/01/2023,I,,,
1029644,USA,M,B,05/02/2023,A,,,
1029645,USA,M,B,30/01/2023,I,,,
1029647,USA,M,B,05/02/2023,I,,,
1029648,MEX,F,B,27/01/2023,I,,,
1029649,USA,M,B,27/01/2023,I,,,
1029650,DEU,M,B,25/01/2023,A,,,
1029651,TUR,,A,01/02/2023,A,,,
1029652,ESP,O,A,25/01/2023,A,,,
1029653,MEX,F,B,28/01/2023,I,,,
1029654,ESP,M,B,27/01/2023,A,,,
1029655,CAN,O,B,31/01/2023,I,,,
1029656,FRA,F,A,27/01/2023,A,,,
1029657,TUR,M,B,31/01/2023,I,,,
1029658,BRA,M,A,25/01/2023,I,,,
1029659,TUR,F,B,31/01/2023,I,,,
1029660,GBR,M,B,26/01/2023,A,,,
1029661,FRA,F,A,04/02/2023,A,,,
1029662,MEX,M,A,28/01/2023,I,,,
1029664,USA,M,B,01/02/2023,A,,,
1029665,MEX,F,A,26/01/2023,I,,,
1029666,USA,M,B,25/01/2023,A,,,
1029667,MEX,F,A,27/01/2023,A,,,
1029668,USA,M,B,27/01/2023,I,,,
1029669,USA,M,A,25/01/2023,A,,,
1029670,USA,,A,28/01/2023,A,,,
1029671,MEX,F,B,26/01/2023,A,,,
1029672,DEU,F,B,25/01/2023,I,,,
1029673,USA,F,B,25/01/2023,A,,,
1029674,GBR,F,B,01/02/2023,A,,,
1029675,USA,M,A,28/01/2023,A,,,
1029676,MEX,F,B,31/01/2023,A,,,
1029678,DEU,M,B,31/01/2023,I,,,
1029679,USA,M,A,25/01/2023,A,,,
1029680,AUS,F,A,01/02/2023,I,,,
1029681,FRA,F,B,27/01/2023,A,,,
1029682,USA,M,A,26/01/2023,A,,,
1029683,MEX,,A,01/02/2023,A,,,
1029684,TUR,M,B,25/01/2023,I,25/01/2023,I,57.38
1029685,AUS,O,A,30/01/2023,I,,,
1029686,AUS,M,B,29/01/2023,I,,,
1029687,MEX,M,A,30/01/2023,A,,,
1029688,MEX,F,A,02/02/2023,I,,,
1029689,BRA,M,A,28/01/2023,A,,,
1029690,GBR,F,B,26/01/2023,A,,,
1029691,MEX,F,A,28/01/2023,I,,,
1029692,USA,F,A,26/01/2023,A,,,
1029694,USA,F,B,26/01/2023,A,,,
1029695,BRA,F,B,28/01/2023,I,,,
1029696,USA,F,B,27/01/2023,A,,,
1029697,MEX,F,A,29/01/2023,I,,,
1029698,USA,M,A,25/01/2023,I,,,
1029699,USA,,B,25/01/2023,A,,,
1029700,ESP,F,A,26/01/2023,A,,,
1029701,TUR,M,B,25/01/2023,I,,,
1029702,USA,F,A,25/01/2023,A,,,
1029703,BRA,M,B,27/01/2023,A,,,
1029704,USA,M,A,05/02/2023,A,,,
1029705,USA,M,A,28/01/2023,A,,,
1029706,BRA,F,B,26/01/2023,A,,,
1029707,BRA,F,B,27/01/2023,A,,,
1029708,USA,F,A,25/01/2023,A,,,
1029709,USA,M,A,03/02/2023,I,03/02/2023,I,48.24
1029710,USA,,B,31/01/2023,A,,,
1029711,GBR,F,A,31/01/2023,I,,,
1029712,BRA,M,A,04/02/2023,I,,,
1029713,BRA,F,A,01/02/2023,A,,,
1029714,BRA,M,A,26/01/2023,I,,,
1029715,BRA,M,B,31/01/2023,A,,,
1029716,FRA,,B,26/01/2023,I,,,
1029717,MEX,F,B,25/01/2023,I,,,
1029718,TUR,M,B,26/01/2023,I,,,
1029719,MEX,M,B,25/01/2023,I,,,
1029720,BRA,M,A,30/01/2023,A,,,
1029721,USA,F,A,26/01/2023,A,,,
1029722,MEX,,A,28/01/2023,I,,,
1029723,USA,M,A,04/02/2023,A,,,
1029724,GBR,O,B,25/01/2023,A,,,
1029725,BRA,,A,31/01/2023,A,,,
1029726,USA,M,A,25/01/2023,I,,,
1029727,BRA,,A,31/01/2023,A,,,
1029728,BRA,F,A,04/02/2023,A,,,
1029729,USA,F,A,26/01/2023,A,,,
1029730,MEX,,B,27/01/2023,A,,,
1029731,USA,M,B,25/01/2023,A,,,
1029732,GBR,O,B,06/02/2023,A,,,
1029733,USA,F,B,05/02/2023,I,,,
1029734,BRA,M,A,03/02/2023,A,,,
1029735,MEX,F,A,26/01/2023,A,,,
1029736,FRA,M,B,26/01/2023,A,,,
1029737,GBR,F,B,30/01/2023,A,,,
1029739,BRA,M,A,25/01/2023,A,,,
1029740,USA,M,B,25/01/2023,A,25/01/2023,A,24.16
1029741,USA,M,B,28/01/2023,A,,,
1029742,USA,O,A,29/01/2023,A,,,
1029743,MEX,,A,30/01/2023,A,,,
1029744,GBR,,B,25/01/2023,A,,,
1029745,USA,M,A,28/01/2023,I,,,
1029747,DEU,O,A,25/01/2023,I,,,
1029749,USA,,A,28/01/2023,A,,,
1029750,BRA,M,A,03/02/2023,A,,,
1029751,TUR,M,A,26/01/2023,I,,,
1029752,BRA,M,B,29/01/2023,A,,,
1029753,TUR,M,B,25/01/2023,A,,,
1029754,CAN,,B,25/01/2023,I,,,
1029755,USA,,B,01/02/2023,I,,,
1029756,TUR,M,A,27/01/2023,A,,,
1029757,USA,,B,02/02/2023,I,,,
1029758,MEX,F,B,28/01/2023,I,28/01/2023,I,201.96
1029759,USA,M,A,26/01/2023,A,,,
1029760,BRA,F,B,27/01/2023,A,,,
1029761,TUR,F,A,30/01/2023,A,,,
1029762,DEU,F,A,26/01/2023,I,,,
1029763,USA,M,A,27/01/2023,I,,,
1029764,FRA,M,A,01/02/2023,I,,,
1029765,BRA,F,A,27/01/2023,A,,,
1029766,BRA,M,A,04/02/2023,I,,,
1029767,USA,M,A,29/01/2023,I,,,
1029768,MEX,M,A,31/01/2023,I,31/01/2023,I,28.9
1029769,BRA,M,A,28/01/2023,A,,,
1029770,MEX,M,B,25/01/2023,A,,,
1029771,TUR,M,A,25/01/2023,I,,,
1029772,GBR,,A,05/02/2023,I,,,
1029773,BRA,M,B,26/01/2023,A,,,
1029774,USA,M,A,26/01/2023,A,,,
1029775,TUR,M,B,29/01/2023,I,,,
1029776,USA,F,A,31/01/2023,A,,,
1029777,BRA,F,B,03/02/2023,I,,,
1029778,USA,M,A,29/01/2023,I,,,
1029779,FRA,,A,26/01/2023,A,,,
1029780,USA,,B,25/01/2023,I,,,
1029781,USA,M,A,28/01/2023,A,,,
1029782,BRA,O,A,05/02/2023,I,,,
1029783,BRA,F,A,25/01/2023,A,,,
1029784,USA,M,B,26/01/2023,A,,,
1029785,USA,F,A,29/01/2023,A,,,
1029786,USA,F,A,29/01/2023,I,,,
1029787,DEU,F,A,25/01/2023,A,,,
1029788,BRA,F,B,29/01/2023,A,,,
1029789,BRA,F,B,27/01/2023,I,,,
1029790,MEX,F,B,26/01/2023,A,,,
1029791,USA,F,A,29/01/2023,A,,,
1029792,AUS,M,A,27/01/2023,A,,,
1029793,GBR,F,A,25/01/2023,A,,,
1029794,GBR,F,B,30/01/2023,A,,,
1029795,USA,F,B,25/01/2023,A,,,
1029796,MEX,M,B,25/01/2023,I,25/01/2023,I,54.54
1029797,USA,M,B,06/02/2023,A,,,
1029798,ESP,M,B,25/01/2023,A,,,
1029799,MEX,M,B,27/01/2023,I,,,
1029800,BRA,F,A,25/01/2023,I,,,
1029801,BRA,F,B,26/01/2023,A,,,
1029802,BRA,F,A,28/01/2023,A,,,
1029803,USA,,A,27/01/2023,A,,,
1029804,USA,F,B,26/01/2023,A,,,
1029805,BRA,F,B,25/01/2023,A,,,
1029806,USA,F,A,02/02/2023,A,,,
1029807,BRA,F,B,01/02/2023,A,,,
1029808,USA,,B,26/01/2023,A,,,
1029809,USA,,A,26/01/2023,I,,,
1029810,TUR,,A,26/01/2023,I,26/01/2023,I,53.61
1029811,ESP,F,A,04/02/2023,A,,,
1029812,TUR,F,B,25/01/2023,A,,,
1029813,BRA,F,B,29/01/2023,A,,,
1029814,USA,M,B,25/01/2023,A,,,
1029815,ESP,F,A,31/01/2023,A,,,
1029816,BRA,M,B,27/01/2023,A,,,
1029817,BRA,M,A,26/01/2023,A,,,
1029818,USA,,A,03/02/2023,I,,,
1029819,USA,,B,29/01/2023,A,,,
1029820,USA,F,B,01/02/2023,A,,,
1029821,MEX,,B,26/01/2023,A,,,
1029822,USA,F,A,31/01/2023,A,,,
1029823,CAN,F,A,03/02/2023,A,,,
1029824,MEX,M,A,31/01/2023,I,,,
1029825,USA,M,B,25/01/2023,I,,,
1029826,FRA,F,B,25/01/2023,A,,,
1029827,FRA,,B,25/01/2023,I,,,
1029828,,F,B,31/01/2023,I,,,
1029829,ESP,F,A,30/01/2023,A,,,
1029830,USA,M,A,28/01/2023,A,,,
1029831,USA,M,A,06/02/2023,A,,,
1029832,TUR,F,A,06/02/2023,A,,,
1029834,USA,F,B,25/01/2023,A,,,
1029835,DEU,M,B,28/01/2023,I,,,
1029836,TUR,F,B,29/01/2023,I,,,
1029837,USA,,B,25/01/2023,A,,,
1029838,BRA,F,A,29/01/2023,A,,,
1029839,BRA,M,A,25/01/2023,I,,,
1029840,MEX,F,A,30/01/2023,A,,,
1029841,USA,F,B,25/01/2023,A,,,
1029842,USA,F,B,29/01/2023,A,,,
1029843,BRA,,A,05/02/2023,I,,,
1029845,MEX,M,A,27/01/2023,I,,,
1029846,BRA,F,A,31/01/2023,A,,,
1029847,FRA,M,B,05/02/2023,A,,,
1029848,BRA,F,A,25/01/2023,A,,,
1029849,BRA,F,A,25/01/2023,A,,,
1029850,USA,F,A,30/01/2023,A,,,
1029851,ESP,M,B,03/02/2023,I,,,
1029852,BRA,M,B,27/01/2023,A,,,
1029853,BRA,,B,25/01/2023,A,,,
1029854,TUR,M,B,25/01/2023,A,,,
1029855,BRA,F,A,27/01/2023,A,,,
1029856,USA,F,A,25/01/2023,I,,,
1029857,MEX,,B,26/01/2023,I,,,
1029858,BRA,M,A,04/02/2023,A,,,
1029859,BRA,M,A,30/01/2023,I,,,
1029860,BRA,M,B,31/01/2023,I,,,
1029861,USA,M,A,02/02/2023,A,,,
1029862,MEX,F,A,31/01/2023,I,,,
1029863,BRA,,B,30/01/2023,A,,,
1029864,USA,F,A,04/02/2023,I,,,
1029865,ESP,F,B,31/01/2023,I,,,
1029866,ESP,F,B,28/01/2023,I,,,
1029867,USA,F,A,25/01/2023,A,,,
1029868,USA,M,A,27/01/2023,A,,,
1029869,GBR,M,A,26/01/2023,A,,,
1029870,BRA,F,B,28/01/2023,I,,,
1029871,USA,F,A,27/01/2023,A,,,
1029872,USA,M,B,30/01/2023,A,30/01/2023,A,23
1029873,USA,,B,25/01/2023,I,,,
1029874,DEU,F,B,25/01/2023,I,25/01/2023,I,35.98
1029876,MEX,F,A,26/01/2023,A,,,
1029877,CAN,M,B,01/02/2023,I,,,
1029878,BRA,M,B,25/01/2023,A,,,
1029879,GBR,M,B,02/02/2023,A,,,
1029880,CAN,F,B,31/01/2023,A,,,
1029881,ESP,F,A,26/01/2023,A,,,
1029882,GBR,M,B,26/01/2023,A,,,
1029883,TUR,O,A,04/02/2023,I,,,
1029884,USA,F,A,01/02/2023,A,,,
1029885,USA,M,B,30/01/2023,A,,,
1029886,BRA,M,A,05/02/2023,I,,,
1029887,USA,F,A,25/01/2023,A,,,
1029888,GBR,F,A,29/01/2023,A,,,
1029889,DEU,M,A,01/02/2023,I,,,
1029890,USA,O,A,25/01/2023,I,,,
1029891,GBR,O,B,26/01/2023,I,,,
1029892,USA,M,A,25/01/2023,A,,,
1029893,BRA,,A,31/01/2023,A,,,
1029894,BRA,,A,29/01/2023,A,,,
1029895,MEX,F,B,30/01/2023,I,,,
1029896,USA,M,B,25/01/2023,A,,,
1029897,FRA,F,A,26/01/2023,I,,,
1029898,ESP,O,A,29/01/2023,A,,,
1029899,USA,M,A,06/02/2023,A,,,
1029900,BRA,O,B,29/01/2023,I,,,
1029901,TUR,M,A,27/01/2023,I,,,
1029902,ESP,M,B,26/01/2023,A,,,
1029903,MEX,,B,03/02/2023,A,,,
1029904,GBR,M,A,26/01/2023,I,,,
1029905,FRA,,B,30/01/2023,A,,,
1029906,FRA,M,A,03/02/2023,I,,,
1029907,TUR,F,B,26/01/2023,A,,,
1029908,USA,M,B,04/02/2023,I,,,
1029909,USA,M,B,27/01/2023,I,,,
1029910,MEX,M,B,26/01/2023,A,,,
1029911,USA,M,A,25/01/2023,I,,,
1029912,USA,M,A,26/01/2023,A,,,
1029913,BRA,M,B,01/02/2023,A,,,
1029914,DEU,M,B,31/01/2023,A,,,
1029915,FRA,F,A,25/01/2023,I,,,
1029916,USA,M,A,29/01/2023,A,,,
1029917,TUR,M,A,03/02/2023,A,,,
1029918,MEX,M,B,26/01/2023,A,,,
1029919,DEU,M,B,27/01/2023,I,,,
1029920,USA,F,A,25/01/2023,I,25/01/2023,I,34.93
1029921,USA,M,B,29/01/2023,A,,,
1029922,USA,F,B,30/01/2023,A,,,
1029923,BRA,,B,30/01/2023,A,,,
1029924,USA,,A,26/01/2023,A,,,
1029925,USA,M,B,26/01/2023,A,,,
1029926,USA,F,A,28/01/2023,A,,,
1029927,BRA,F,B,26/01/2023,I,,,
1029928,MEX,M,A,25/01/2023,I,,,
1029929,DEU,M,A,29/01/2023,A,,,
1029930,BRA,,A,30/01/2023,A,,,
1029931,BRA,M,A,28/01/2023,I,,,
1029932,ESP,M,B,27/01/2023,A,,,
1029933,GBR,F,A,28/01/2023,A,,,
1029934,BRA,F,A,26/01/2023,A,,,
1029936,BRA,M,B,03/02/2023,A,,,
1029937,USA,F,B,25/01/2023,I,25/01/2023,I,92.09
1029938,USA,F,A,03/02/2023,I,,,
1029939,BRA,F,A,25/01/2023,I,,,
1029940,MEX,F,A,27/01/2023,A,,,
1029941,FRA,M,B,06/02/2023,A,,,
1029942,AUS,F,A,27/01/2023,A,,,
1029943,BRA,M,A,26/01/2023,A,,,
1029944,USA,F,A,25/01/2023,A,,,
1029945,DEU,F,B,27/01/2023,A,,,
1029946,BRA,M,B,04/02/2023,I,,,
1029947,FRA,M,A,04/02/2023,A,,,
1029948,MEX,M,B,25/01/2023,A,,,
1029949,TUR,M,B,05/02/2023,A,,,
1029950,USA,F,A,25/01/2023,A,,,
1029951,MEX,O,A,25/01/2023,I,,,
1029952,DEU,F,A,31/01/2023,I,,,
1029953,DEU,F,A,27/01/2023,A,,,
1029954,USA,M,B,31/01/2023,A,,,
1029956,FRA,M,A,25/01/2023,A,,,
1029957,MEX,M,B,25/01/2023,A,,,
1029958,MEX,,A,27/01/2023,A,,,
1029959,,F,A,06/02/2023,A,,,
1029960,USA,F,B,30/01/2023,I,,,
1029961,MEX,,B,27/01/2023,A,,,
1029962,TUR,M,A,28/01/2023,A,,,
1029963,MEX,M,B,06/02/2023,I,,,
1029964,MEX,,B,26/01/2023,I,,,
1029965,ESP,F,A,26/01/2023,I,,,
1029966,USA,F,B,30/01/2023,A,,,
1029967,USA,,B,26/01/2023,I,,,
1029968,GBR,M,B,27/01/2023,I,,,
1029969,FRA,F,A,25/01/2023,I,,,
1029970,CAN,M,A,31/01/2023,I,,,
1029971,USA,M,A,25/01/2023,A,,,
1029972,USA,O,B,28/01/2023,A,,,
1029973,USA,F,B,25/01/2023,A,25/01/2023,A,72.43
1029974,BRA,,B,29/01/2023,A,,,
1029975,USA,M,B,29/01/2023,A,,,
1029976,MEX,M,A,27/01/2023,I,,,
1029977,ESP,,A,27/01/2023,I,,,
1029978,AUS,F,B,27/01/2023,A,,,
1029979,MEX,M,A,29/01/2023,A,,,
1029980,TUR,F,B,29/01/2023,I,,,
1029981,MEX,F,B,28/01/2023,A,,,
1029982,GBR,M,A,27/01/2023,A,,,
1029983,FRA,M,B,30/01/2023,I,,,
1029984,DEU,M,B,28/01/2023,A,,,
1029985,MEX,M,B,29/01/2023,A,,,
1029986,USA,F,A,25/01/2023,A,,,
1029987,USA,M,A,05/02/2023,A,,,
1029988,USA,O,A,25/01/2023,A,,,
1029989,ESP,M,A,28/01/2023,I,,,
1029990,MEX,,B,06/02/2023,I,,,
1029991,USA,M,A,25/01/2023,A,,,
1029992,DEU,F,B,26/01/2023,A,,,
